city,Deidentified_paragraph,ask a genuine question,ask a rheorical question,provide a fact or claim,provide an observation,express their opinion,express others opinions,money aid allocation,government critique,societal critique,solutions/interventions,personal interaction,media portrayal,not in my backyard,harmful generalization,deserving/undeserving,racist
fayetteville,"[ORGANIZATION] and [PERSON], for services to [PERSON] and Order Prof PERSON0, [ORGANIZATION], [ORGANIZATION], for services to Systems Immunology PERSON1, lately Deputy Director, [ORGANIZATION], for services to [ORGANIZATION], [PERSON], ORG2, for services to [PERSON] Enforcement and to [ORGANIZATION], [PERSON], ORG3, for services to [ORGANIZATION], [ORGANIZATION] Officer, [PERSON], for services to [ORGANIZATION], [ORGANIZATION] Officer, [ORGANIZATION], for services to the Dev of Sustainable Communities PERSON6, [PERSON] and [ORGANIZATION] Officer, ORG6, for services to [ORGANIZATION], Actor, for services to ORG23 PERSON8, MP, MP for [ORGANIZATION] and the [PERSON], for [ORGANIZATION], jt [LOCATION], ORG7, for services to ORG8 and to the community in [PERSON], jt [LOCATION], ORG7, for services to ORG8 and to the community in [PERSON] PERSON11, [ORGANIZATION], ORG9 for services to [ORGANIZATION]0 and to Public Health Dr PERSON12 [PERSON], lately [ORGANIZATION], [ORGANIZATION]1 for services to [ORGANIZATION], lately [ORGANIZATION] Officer, [ORGANIZATION]2, for services to [ORGANIZATION]3 PERSON14, Co-[PERSON] and [ORGANIZATION] Officer, [ORGANIZATION]4, for services to [ORGANIZATION]5, to [ORGANIZATION]0 and to the community in GPE4 PERSON15, Director of Nursing and [PERSON], Covid-19 [ORGANIZATION], [ORGANIZATION]6 and [ORGANIZATION]7, for services to the [ORGANIZATION]8, particularly during [PERSON], Head of Operations, [ORGANIZATION]9, for services to [ORGANIZATION], Director of [ORGANIZATION], ORG20ary [ORGANIZATION], for services to ORG20 PERSON18, lately [ORGANIZATION] Officer, ORG22, for services to the [ORGANIZATION] Sector PERSON19, Actor and [PERSON] for services to ORG23 and to [ORGANIZATION]0 Prof PERSON20, Prof of Surgery and [ORGANIZATION], ORG24 for services to the Covid-19 Response PERSON21, [ORGANIZATION], [PERSON], for services to [ORGANIZATION] and to the community in GPE6 Dr PERSON22, [ORGANIZATION], ORG25, RM for services to the RM PERSON23, Director, ORG26, for services to [ORGANIZATION] and to the Environment in GPE4 PERSON24, Deputy Head, [ORGANIZATION], ORG27 HQ, ORG28 for services to ORG29 PERSON25, [PERSON] and [ORGANIZATION], ORG30, GPE7, GPE8 for services to FE PERSON26 PERSON27, [ORGANIZATION] and lately [ORGANIZATION] Officer, ORG31, for services to the Film and Television ORG8 and to ORG32 PERSON28, [ORGANIZATION], [ORGANIZATION], for services to ORG34 PERSON29, ORG35 [ORGANIZATION] Member, [ORGANIZATION] for services to the [PERSON] of Justice Dr PERSON30, Chair and Managing Trustee, ORG36, for services to Children and Young People with Special [ORGANIZATION]al Needs PERSON31, [LOCATION], [LOCATION], GPE9, for services to [ORGANIZATION] PERSON32, Lead for Domestic Abuse and Sexual Violence, [ORGANIZATION]6 and lately Deputy Director, [PERSON] and [PERSON], [ORGANIZATION], ORG38 PERSON33, DL, [ORGANIZATION], for services to the GPE5 Ports Sector and to the Economy in [LOCATION] PERSON34, Deputy Director, Work and Health Decision Making, [PERSON]0 for Public Service PERSON35, [ORGANIZATION], [PERSON]1, for services to FE Dr PERSON36, Editor-in-Chief, [PERSON]2, for services to [ORGANIZATION] PERSON37, [ORGANIZATION], Wirral Community Health and Care [ORGANIZATION]8 Foundation Trust, for services to [ORGANIZATION] PERSON38,",0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
sanfrancisco,"[ORGANIZATION] upholds [ORGANIZATION] voting restrictions, limits cases under Voting Rights Act62 SCOTUSblog Class Warfare A Homeless Amazon [PERSON] in [PERSON] Her Story63 ORG1 Moving beyond induction and deduction64 PERSON0 ORG2 is Other People65 PERSON1 Antidote du Jour PERSON2 writes This is PERSON3, the yard patrol officer on my brothers farm in GPE2.",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,"But as state and city leaders pitched their plans, a lawsuit filed [ORGANIZATION] by residents, business owners and developers aiming to force the city and county of [ORGANIZATION] to house those on skid row was working its [STREET] through the courts. A federal judge ordered in [LOCATION] that the city and county must provide shelter for the nearly 5,000 unhoused people living on skid row by DATE2, an order thats being appealed.",0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0
sanfrancisco,"Several [ORGANIZATION] Democrats opposed it. Local officials and some affordable housing advocates argue it would strip local control over housing decisions and would not provide sufficient low-cost housing. Developers, [ORGANIZATION], and urbanist 8216YIMBY8217 groups argue it would increase housing supply and curb greenhouse gas emissions.",0,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0
sanfrancisco,"[ORGANIZATION] by [ORGANIZATION]  [ORGANIZATION] has opened a temporary sanctioned tent encampment for members of its homeless population during the [ORGANIZATION] public health crisis. The program provides a controlled environment for homeless residents to pitch their tents and have access to resources such as showers, electricity, and food. Shelter capacity was lowered in [LOCATION] to allow for better physical distancing practices, but the lowered bed count has led to an overflow of homeless people with nowhere to go but onto the streets. Officials have long conducted so-called tent camp sweeps to remove people from the citys sidewalks. But the [ORGANIZATION] has advised against doing so unless an alternative is in [STREET] that could allow for proper distancing measures. Visit ORG2 homepage for more stories1. [ORGANIZATION] has been among the [ORGANIZATION] counties praised for its quick, decisive action in responding to the coronavirus disease, known as [ORGANIZATION].The city has lower case counts within its population than other parts of the [PERSON]. But officials have been attempting to protect one facet of the community since the get-go its sizable, vulnerable homeless population. Officials began limiting capacity in the citys shelters in [LOCATION] to leave room for proper distancing measures in the typically crowded spaces. As a result of the thinned number of beds, the overflow has spilled onto the streets, with a 71 increase in tents cropping up on sidewalks as The [PERSON] reports. [ORGANIZATION] has long resorted to sweeping such unsanctioned tent encampments on the citys streets, instructing those who are homeless to move away from public areas not designated for setting up camp.",0,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0
sanfrancisco,"In his final speech from [ORGANIZATION] in [ORGANIZATION], President [PERSON] warned the nation that the military had joined with the arms industry and had acquired unwarranted influence over American politics. His term for this alliance was the military industrial complex.Since that time, PERSON1 term has been co-opted by other critics of special interests pooling their resources to exercise dangerous influence on [ORGANIZATION] democracy one example would be the so-called homeless industrial complex.",0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0
sanfrancisco,"For example, taxpayers can benefit from the mayor and council members traveling to lobby for city initiatives. [ORGANIZATION] will go to [ORGANIZATION] on [ORGANIZATION] to join other [ORGANIZATION] mayors in requesting that the [ORGANIZATION] give cities more money to fight homelessness. The expectation is that the public expense will come with a corresponding degree of potential public benefit.",0,0,3,0,2,0,3,0,0,1,0,0,0,0,0,0
sanfrancisco,"[ORGANIZATION] says, does this non-homeless homeless man pay property taxes on his sidewalk shed? He doesnt pay any taxes. He doesnt pay utilities. He doesnt pay property income. Hes getting a free ride.",0,3,1,0,1,2,1,0,1,0,0,0,1,2,0,0
sanfrancisco,"[ORGANIZATION] is the leading global building materials and solutions company serving masons, builders, architects and engineers all over the world. [ORGANIZATION] operations produce cement, aggregates and ready-mix concrete which are used in building projects ranging from affordable housing and small, local projects to the biggest, most technically and architecturally challenging infrastructure projects. As urbanization increasingly impacts people and the planet, the [ORGANIZATION] provides innovative products and building solutions with a clear commitment to social and environmental sustainability. With leading positions in all regions, [ORGANIZATION] employs approximately 80,000 employees in around 80 countries and has a portfolio that is equally balanced between developing and mature markets.",0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
sanfrancisco,"[ORGANIZATION] by [ORGANIZATION] via [ORGANIZATION] is scaling back how it will use its mega-conference hall FAC0 and FAC1 as makeshift homeless shelters amid the coronavirus pandemic. After a backlash was stirred over the camp-like living conditions planned for the facilities, the city will instead focus on moving the homeless from existing shelters into hotel rooms. The purpose of using the FAC0 and FAC1 was to create more beds for better physical distancing practices. But now, the city needs 1,000 more hotel rooms than the originally projected 3,500 to establish enough temporary housing sites as a means to prepare for a surge of confirmed cases.",0,0,3,0,0,0,1,0,1,3,0,0,0,0,0,0
sanfrancisco,"Housing status, comparing effects in people living with homelessness or unstable housing and those with stable housing",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
sanfrancisco,"DATE0 Prairie Pundit Delivered by [ORGANIZATION] The [ORGANIZATION] board of [ORGANIZATION] voted 8-2 DATE1 morning to codify Mayor [ORGANIZATION] state of emergency declaration, which will allow the city to take aggressive action to clear homeless camps populated by opioid addicts from the [ORGANIZATION] neighborhood.",0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0
sanfrancisco,"Voters said OK even though many of the [ORGANIZATION] city residents among them just voted in [ORGANIZATION] to approve [PERSON], another anti-homelessness program, calling for 1.2 bill in bonds to build housing for the homeless.",0,0,3,0,0,1,2,0,1,3,0,0,0,0,0,0
sanfrancisco,"Can [ORGANIZATION] transform [ORGANIZATION]? [ORGANIZATION], a [PERSON] pilot program participant, will soon move into his own apartment after spending the better part of [DATE] homeless. Photo by [PERSON], ORG2 Trying to navigate [ORGANIZATION]s complex web of medical, mental and behavioral health and social services is a little bit like if you needed to get ingredients for a meal and instead of just going to the supermarket, you had to go to different stores to get your proteins and your fruits and your grains and your vegetables, [ORGANIZATION], a senior strategist at the [ORGANIZATION] Health Care Foundation, told ORG2 health reporter PERSON3. And at those stores, you had to pay with different cards and navigate different rules about what you could buy. Enter [PERSON]  or [ORGANIZATION] Advancing and Innovating [ORGANIZATION]  which seeks to overhaul the states health insurance program serving more than 13 million low-income residents by helping patients address problems such as homelessness, poverty, substance abuse and mental illness that often contribute to negative health outcomes. The [ORGANIZATION], multibillion-dollar effort kicked off in [LOCATION]  and although preliminary data from county pilot programs looks promising, advocates say the statewide transition will need to be monitored carefully to ensure [PERSON] lives up to its goals, [ORGANIZATION].",2,1,2,0,0,2,3,0,0,3,0,1,0,0,0,0
sanfrancisco,"So, we have a nationwide shortage of housing. On [ORGANIZATION] in particular, we have an exceptional shortage of housing, affordable housing. So, we cant afford to live in houses, even people who dont necessarily have mental health issues maybe are fleeing abusive homes, which is another subset of the homeless population. There are people who simply cant afford to live and so theyre on the streets.",0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0
sanfrancisco,"DATE0 In [LOCATION], [ORGANIZATION] approved a massive redlining settlement with ORG1 and ORG2, resolving allegations of racially discriminatory lending that had taken [STREET] at ORG3 from DATE2, including [ORGANIZATION] when Mr. [PERSON] was in charge.⁵Under the terms of the deal, the bank pledged to originate 100 million in home loans to borrowers in neighborhoods where a majority of residents are people of color and to open a full-service branch in a low-income minority neighborhood. It also committed to investing 5 million in a loan subsidy fund to increase credit opportunities for residents in minority neighborhoods, dedicating 1.3 million to community outreach, and providing 1 million in grants to community groups for financial counseling and homelessness [DATE], in [DATE], [PERSON] entered into a 7.75 billion community lending [PERSON] with a coalition of civil rights groups as part of its acquisition of [ORGANIZATION]. In announcing the deal, [PERSON]s Chairwoman and Chief Executive OfficerPERSON1, said that by working with community groups, the bank would ensure that our efforts to make a meaningful difference and help build thriving neighborhoods would be successful.⁵⁵The agreement included specific targets for home lending, small-business lending, charitable giving in low-income areas, and a public accounting of progress to those goals.",0,0,3,0,0,1,3,1,0,2,0,0,0,0,0,0
sanfrancisco,"[URL]KMp7xfUjKw8Tweet Embed [URL]mimsstatuses[PHONE]925579264?ref_srctwsrc5Etfw This is what happens when a town with a population of 27,000 becomes homeless. This is an impromptu shelter and help station at a [ORGANIZATION] parking lot.",0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0
sanfrancisco,"Since [ORGANIZATION], the [ORGANIZATION] has been tasked with cleaning the island and delivering pollution-free parcels of land one by one to the city of [ORGANIZATION], which obtained the land in [ORGANIZATION] to eventually build a grand neighborhood out of the man-made island. Over DATE1, the formerly homeless and others in need of supportive housing would call the island home. Now with the multi-billion-dollar redevelopment planned, which may or may not be paused as a result of the lawsuit, theyll be joined in [DATE] by thousands of new residents.",0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0
sanfrancisco,"The article pointed out that the best approach to solve homelessness in multi-faceted, but should essentially create more jobs, redistribute the wealth, improve education, socialize health care, basically redesign our political and economic systems to make sure everybody can afford a roof over their heads.",0,0,3,0,0,2,2,0,0,2,0,1,0,0,0,0
sanfrancisco,"[ORGANIZATION] will host its DATE0 A.I. conference, [PERSON], on [LOCATION]. PERSON0 recently told ORG2 it could be the last [PERSON] held in [ORGANIZATION] if the event is significantly affected by the citys homelessness and drug use problems.",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
sanfrancisco,"[ORGANIZATION] plans to deliver [ORGANIZATION] Fiber to select condos, apartments, and affordable housing units in [ORGANIZATION], according to a blog post by [ORGANIZATION], [ORGANIZATION] Fibers business operations director. And as part of this effort, [ORGANIZATION] Fiber wants to help residents who have never used the Internet get online for the first time by offering them free connectivity to the service and training on such tasks as setting up email accounts, accessing content, and applying for jobs online.",0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0
sanfrancisco,More than half of [ORGANIZATION] bridges are not in good shape. [ORGANIZATION] affordable housing projects receive 200 million from [ORGANIZATION] accelerator fund. [PERSON],0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0
sanfrancisco,"[PERSON] of [ORGANIZATION] neighborhoods dont allow apartments, study finds. [PERSON] Theres a new coalition trying to reduce homelessness. Can it work?",1,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0
sanfrancisco,"Of course planners will insist that the idea is indeed radical. But [ORGANIZATION] has no zoning laws, and it has some of the most affordable housing in the nation while the greater [ORGANIZATION] region is among the leaders in new housing starts, say [ORGANIZATION] studies professor [PERSON] and [PERSON]. Abolish the citys rent-control laws.",0,0,3,0,2,1,0,0,1,1,0,0,0,0,0,0
sanfrancisco,"[ORGANIZATION] invests in affordable housing for college students Student housing at [ORGANIZATION] on [ORGANIZATION]. Photo by PERSON0 for ORG2 An estimated 3,800 more college students will soon have affordable campus housing after [PERSON] and lawmakers agreed to pump a portion of ORG3 300 billion budget14 into a student program to ease a residential crisis gripping the states public universities and community colleges, ORG2 PERSON2 reports17.",0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
sanfrancisco,"[ORGANIZATION] new district attorney, [ORGANIZATION], told10 the [ORGANIZATION] in a candidate questionnaire Crimes such as public camping, offering or soliciting sex, public urination, blocking a sidewalk, etc. should not and will not be prosecuted. I also notice something that I hadnt seen much during [ORGANIZATION] in [ORGANIZATION] and [ORGANIZATION], [PERSON] homeless women, although far fewer than homeless men. Nationally, homelessness increased by 2.7 in [LOCATION], according to ORG1. Homelessness in [PERSON] is at a crisis level, ORG2 Secretary [PERSON] in a formal statement. Residents of [PERSON] likely agree Three-quarters of respondents to a survey said homelessness in the city was getting worse, and a little over half mentioned it as a top issue, according to a [LOCATION] report12 from the [PERSON] Office of the Controller.2. [TIME] In [LOCATION], [PERSON] decided to try keeping three public restrooms open [TIME] a day in the worst areas. Its not cheap to keep them clean, one attendant is present during [TIME] and, presumably for safety, two are present at [TIME].",0,0,3,1,0,2,0,1,2,1,0,0,0,0,0,0
sanfrancisco,"The pandemic cast a new spotlight on the states homelessness crisis, laying bare the danger of living in such unsanitary conditions. Even without the pandemic, people experiencing homelessness die [ORGANIZATION] in [ORGANIZATION]. [PERSON], the countys medical examiner documented more than 1,300 deaths, a number advocates say is probably much higher.",0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0
